1	171755000	172500000	1	171755000	172500000	.	.	.	.	255,255,0	0.3146736134221471	0.4174466906232963	0.43457056753725676	0.41387938519517464	0.4001972683551631
1	168270000	169370000	1	168270000	169370000	.	.	.	.	255,255,0	0.8194871833986157	0.4245273193531568	0.4189079732683521	0.433988533988534	0.43243243243243246
1	198700000	199520000	1	198700000	199520000	.	.	.	.	255,255,0	0.6398119898001284	0.4115611531792398	0.4095008466600226	0.44989714957390536	0.40010683760683763
1	166835000	167540000	1	166835000	167540000	.	.	.	.	255,255,0	0.4506246300617446	0.41043307572833904	0.40972334538924304	0.41321166435231105	0.4082523308867288
1	34090000	35210000	1	34090000	35210000	.	.	.	.	255,255,0	0.48179404248686386	0.4148427964652137	0.40235157744532113	0.44279393173198484	0.45804361567635904
1	57270000	59030000	1	57270000	59030000	.	.	.	.	255,255,0	0.6575120824537464	0.39885680429703696	0.4172982665476902	0.4691191576784797	0.40431701030927836
1	231785000	232765000	1	231785000	232765000	.	.	.	.	255,255,0	0.472107543247536	0.40079638444536425	0.39919708346390587	0.4790764790764791	0.4083694083694084
1	13905000	15445000	1	13905000	15445000	.	.	.	.	255,255,0	0.4604751648101708	0.377568454291595	0.41419084031375253	0.40301633850020946	0.4106828655215752
1	207260000	207670000	1	207260000	207670000	.	.	.	.	255,255,0	0.33937206557949995	0.372671936872932	0.41803595129750365	0.5	0.41114982578397213
1	78600000	79075000	1	78600000	79075000	.	.	.	.	255,255,0	0.8996407641695356	0.374653515562952	0.4117456735058793	0.5447048611111112	0.4661458333333333
1	208035000	209735000	1	208035000	209735000	.	.	.	.	255,255,0	0.5039628435232818	0.384732770133259	0.39915006487071836	0.44313725490196076	0.43151014791881664
1	55755000	56945000	1	55755000	56945000	.	.	.	.	255,255,0	0.4865917489871492	0.3590118824295831	0.4243563679585561	0.400140056022409	0.4150560224089636
1	181420000	181975000	1	181420000	181975000	.	.	.	.	255,255,0	0.3640952770890987	0.3879394906527082	0.39243082910023763	0.41932397959183676	0.40274234693877553
1	233470000	234220000	1	233470000	234220000	.	.	.	.	255,255,0	0.7124008952854292	0.3436677535295294	0.43229839455749997	0.616140350877193	0.4156140350877193
1	237960000	240145000	1	237960000	240145000	.	.	.	.	255,255,0	0.7858313201110019	0.3873085520166292	0.3885295091553264	0.43996163549550676	0.4343946122891516
1	163310000	165055000	1	163310000	165055000	.	.	.	.	255,255,0	0.7607228921819177	0.389876578786458	0.3850283557380543	0.4815673469387755	0.48075102040816325
1	214825000	215705000	1	214825000	215705000	.	.	.	.	255,255,0	1.0608242119489188	0.400151404007057	0.37405342486744386	0.4950204290091931	0.5431562819203268
1	213290000	214365000	1	213290000	214365000	.	.	.	.	255,255,0	1.101375652623148	0.3605116345050621	0.41095275907245643	0.575017146776406	0.46544924554183814
1	76450000	77590000	1	76450000	77590000	.	.	.	.	255,255,0	1.113143277833533	0.39720122561393556	0.37236329817455416	0.4987032799389779	0.5541571319603357
1	8950000	9645000	1	8950000	9645000	.	.	.	.	255,255,0	0.39533871203679427	0.3873712104673543	0.3751761184500323	0.4002040816326531	0.4806122448979592
1	84365000	85240000	1	84365000	85240000	.	.	.	.	255,255,0	1.1317941747344153	0.36050633985238095	0.39995358819181226	0.5619834710743802	0.44666838842975204
1	185710000	186210000	1	185710000	186210000	.	.	.	.	255,255,0	0.6869956825527419	0.3860642945154653	0.36799125186215664	0.4415686274509804	0.556078431372549
1	199630000	200485000	1	199630000	200485000	.	.	.	.	255,255,0	0.9363231786159769	0.39898812488928315	0.3530207806275387	0.45632774472687937	0.5843699296917253
1	218485000	219995000	1	218485000	219995000	.	.	.	.	255,255,0	1.0400647960343865	0.35631066165854647	0.3935787901239519	0.5270128964796096	0.4534681073544789
1	150285000	150980000	1	150285000	150980000	.	.	.	.	255,255,0	0.3286918756223939	0.38401309321509436	0.36584630190101614	0.40183673469387754	0.5038775510204082
1	186445000	186965000	1	186445000	186965000	.	.	.	.	255,255,0	0.8965667634007788	0.39165175284623566	0.35737357345172954	0.510522496371553	0.5997822931785196
1	89935000	90480000	1	89935000	90480000	.	.	.	.	255,255,0	0.9084646814665709	0.38842285120414577	0.3573127641429559	0.42479338842975206	0.5659504132231405
1	94930000	95530000	1	94930000	95530000	.	.	.	.	255,255,0	0.7577748910398352	0.37390090518478103	0.3712940072152559	0.43278688524590164	0.4931693989071038
1	3355000	3725000	1	3355000	3725000	.	.	.	.	255,255,0	0.737973237221433	0.3825556087469627	0.35736255312520004	0.49786628733997157	0.5256045519203414
1	245275000	246655000	1	245275000	246655000	.	.	.	.	255,255,0	0.8270002358091326	0.3846933720010567	0.3519398848997127	0.5327390261703681	0.5640183505369617
1	210620000	211325000	1	210620000	211325000	.	.	.	.	255,255,0	0.8489720839025731	0.3779825362064639	0.3576187113042564	0.47891069703243616	0.567166873706004
1	36960000	37920000	1	36960000	37920000	.	.	.	.	255,255,0	0.8489919744735188	0.3488345324668989	0.38633600810399027	0.5888101374570447	0.5269544673539519
1	113680000	114230000	1	113680000	114230000	.	.	.	.	255,255,0	0.7492811002372457	0.3622965776086523	0.36380275700211134	0.5061688311688312	0.4961038961038961
1	206645000	207170000	1	206645000	207170000	.	.	.	.	255,255,0	0.5659347967963363	0.3391121745939749	0.37921494045892723	0.5485938056247776	0.4325382698469206
1	225120000	225490000	1	225120000	225490000	.	.	.	.	255,255,0	0.5014889413441362	0.35880761058404725	0.35930650415158216	0.4118065433854908	0.45376955903271693
1	98530000	98930000	1	98530000	98930000	.	.	.	.	255,255,0	0.7049921584474953	0.3407927720714633	0.3723291233638937	0.5146341463414634	0.4195121951219512
1	243495000	244465000	1	243495000	244465000	.	.	.	.	255,255,0	1.1593154860749437	0.35667878860035085	0.3557380823016565	0.5680622764569745	0.5397622192866579
1	192430000	193035000	1	192430000	193035000	.	.	.	.	255,255,0	1.2220872428156002	0.3494311931685902	0.3627918738289935	0.6011824778285407	0.555227089492072
